property_url,title,price,description,rooms_info,amenities_info,legal_info,energy_class,climate_class,subtype,rooms,bedrooms,area,floor,reference,district
https://danielfeau.com/en/archive/property/6486348,"Apartment rented on 2022-01-27, at a price of €2,050 (€41 /m²), Paris 6th (75006), 2 rooms, 49.75 m², ref 6486348","€2,200 / Month (Fees included)","Paris 6th District – A bright two-room apartment rented furnished. Notre-Dame-des-Champs neighbourhood. This beautifully appointed 50 sqm apartment is on the 5th floor of a 1930’s building that was entirely revamped in 2021. Very bright, it includes a main room enjoying an open view, an equipped kitchen, a bedroom with fitted storage space, a bathroom and a separate toilet. Collective heating and hot water. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living room/dining area 22.00 sq m, 1  Equipped kitchen 6.60 sq m, 1  Bedroom 10.10 sq m, 1  Bathroom / Lavatory, 1  Accessible toilet 1.45 sq m","Double glazing, Furnished, Digicode, Videophone, Oven, Microwave oven, Washing machine, Dishwasher, Hob, Refrigerator, Tableware, Home automation, Optical fiber, Lift","Provision on recoverable fees 150 € / Month | Tenant's commission 746 € | Deposit 4,100 € | Boutin act 49,75 sq m",B,C,Apartment,2 rooms,1 bedroom,49.75 m²(total : 54.55 m²),5th floor / 5,Reference 6486348,Paris 6th (75006)
https://danielfeau.com/en/archive/property/6374976,"Apartment rented on 2022-04-21, at a price of €2,020 (€27 /m²), Paris 15th (75015), 2 rooms, 75.3 m², ref 6374976","€2,200 / Month (Fees included)",,"1  Entrance, 1  Double reception room avec vue tour Eiffel, 1  Kitchen, 1  Bedroom, 1  Bathroom, 1  Lavatory avec lave mains, 1  Cellar, 1  Parking","Double glazing, Lift, Digicode, Caretaker, Videophone, Electric shutters, Disabled access","Provision on recoverable fees 180 € / Month | Deposit 2,131 € | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,B,Apartment,2 rooms,1 bedroom,75.3 m²,7th floor / 9,Reference 6374976,Paris 15th (75015)
https://danielfeau.com/en/archive/property/6112200,"Apartment rented on 2021-11-10, at a price of €2,160 (€41 /m²), Paris 16th (75016), 2 rooms, 53 m², ref 6112200","€2,200 / Month (Fees included)","Paris 16th District – A renovated apartment in a private street. This atypical loft-style apartment rented furnished is located in a private street near Place Victor Hugo. Renovated and as new, it comprises a living room with a skylight, a fitted and equipped kitchen, a bedroom and a shower room. With a parking space. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living room/dining area, 1  Equipped kitchen, 1  Bedroom, 1  Shower room, 1  Lavatory, 1  Outdoor parking","Furnished, Optical fiber, Digicode, Coffeemaker, Microwave oven, Washing machine, Dishwasher, Refrigerator, Television","Provision on recoverable fees 40 € / Month | Tenant's commission 803 € | Deposit 4,320 € | Inventory tenant charge 160 €",,,Apartment,2 rooms,1 bedroom,53 m²,Ground floor,Reference 6112200,Paris 16th (75016)
https://danielfeau.com/en/archive/property/5994984,"Apartment rented on 2021-09-24, at a price of €2,100 (€39 /m²), Paris 6th (75006), 2 rooms, 54.2 m², ref 5994984","€2,200 / Month (Fees included)","Paris 6th District - A spacious 2-room apartment in the heart of renowned Saint-Germain-des-Prés. Quai Malaquais / Rue Bonaparte, this very peaceful 54,2 sqm apartment on the 2nd floor of a building with a lift and an intercom is highly original and charming. It comprises a spacious and bright living/reception room, a separate fitted kitchen, a bedroom with ample fitted storage space and a walk-in closet, and a bathroom. Individual gas-fired heating and hot water.","1  Entrance 3.55 sq m, 1  Living room/dining area 23.10 sq m, 1  Bedroom 18.75 sq m, 1  Bathroom 5.75 sq m, 1  Kitchen 3.05 sq m","Intercom, Caretaker, Digicode","Provision on recoverable fees 100 € / Month | Tenant's commission 650 € | Deposit 2,100 € | Inventory tenant charge 162.6 € | Boutin act 54.2 sq m | Logement à consommation énergétique excessive : classe G | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",G,G,Apartment,2 rooms,1 bedroom,54.2 m²,2nd,Reference 5994984,Paris 6th (75006)
https://danielfeau.com/en/archive/property/5149026,"Apartment rented on 2021-09-08, at a price of €2,070 (€33 /m²), Paris 6th (75006), 2 rooms, 62.1 m², ref 5149026","€2,200 / Month (Fees included)","Paris 6th District – A one-bed apartment in a prime location. This very peaceful apartment rented furnished is on the ground floor of a fine period building in the heart of world-famous Saint-Germain-des-Prés. 62.10 sqm of living space in perfect condition includes a living room, an open-plan kitchen, a bedroom, and a bathroom with a toilet. For a rental under the conditions of the Code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Living room/dining area 27.30 sq m, 1  Kitchen américaine équipée 14.60 sq m, 1  Bedroom avec rangements 17.70 sq m, 1  Shower room / Lavatory 4.40 sq m, 1  Storage room","Digicode, Caretaker, Oven, Washing machine, Dishwasher, Hob, Refrigerator, Furnished, Stove, Microwave oven, Tableware","Provision on recoverable fees 130 € / Month | Tenant's commission 792 € | Deposit 4,140 € | Inventory tenant charge 198 € | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",E,B,Apartment,2 rooms,1 bedroom,62.1 m²(total : 64.2 m²),Ground floor,Reference 5149026,Paris 6th (75006)
https://danielfeau.com/en/archive/property/5502251,"Apartment for rent, Paris 5th (75005), 2 rooms, 61.52 m², ref 5502251","€2,200 / Month (Fees included)","Paris 5th District – A one-bed apartment bathed in sunshine. Jardin des Plantes/Rue de Candolle. This 2-room apartment on the second floor of a fine relatively recent building with a lift offers 61.52 sqm of living space. Rented furnished, it comprises a double living/reception room, a fitted and equipped kitchen, a bedroom, a bathroom and a walk-in closet.  Individual heating and hot water. Available July, 9th. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Double reception room, 1  Equipped kitchen, 1  Bedroom, 1  Bathroom, 1  Walk-in wardrobe, 1  Lavatory","Double glazing, Furnished, Lift, Digicode, Washing machine, Dishwasher, Hob, Refrigerator, Tableware","Provision on recoverable fees 110 € / Month | Tenant's commission 3,194 € | Deposit 4,180 € | Inventory tenant charge 184.56 € | Boutin act 61.52 sq m | Logement à consommation énergétique excessive : classe G",G,G,Apartment,2 rooms,1 bedroom,61.52 m²,2nd,Reference 5502251,Paris 5th (75005)
https://danielfeau.com/en/archive/property/4846552,"Apartment rented on 2021-02-06, at a price of €1,930 (€35 /m²), Paris 17th (75017), 2 rooms, 54.72 m², ref 4846552","€2,200 / Month (Fees included)","Paris 17th District – A bright and peaceful one-bed apartment. Square Villaret de Joyeuse neighbourhood, in a peaceful street near all amenities. Renovated throughout and beautifully appointed, this apartment includes a living room, a study area, an extensively glazed fully equipped kitchen, a bedroom with a fitted closet overlooking a courtyard, a shower room and a utility area. Collective heating and hot water (included in the charges). Fees (Alur Law): 12€/sqm + 3€/sqm for the inventory and statement of state and repair. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living-room, 1  Equipped kitchen, 1  Study, 1  Bedroom grand dressing, 1  Shower room / Lavatory, 1  Lavatory","Double glazing, Furnished, Lift, Optical fiber, Digicode, Intercom, Freezer, Oven, Microwave oven, Washing machine, Dishwasher, Hob, Refrigerator, Clothes dryer, Television, Tableware","Provision on recoverable fees 250 € / Month | Tenant's commission 657 € | Deposit 3,860 € | Inventory tenant charge 164.16 € | Boutin act 54,72 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",E,F,Apartment,2 rooms,1 bedroom,54.72 m²,1st floor / 7,Reference 4846552,Paris 17th (75017)
https://danielfeau.com/en/archive/property/4564096,"Apartment for rent, Paris 4th (75004), 3 rooms, 54.06 m², ref 4564096","€2,200 / Month (Fees included)","Paris 4th District – A split-level 3-bed apartment. Rue du Temple. This bright and peaceful apartment is on the first floor of a renovated mid 20th century private mansion with a lift. It includes a living/reception room, a fitted and equipped kitchen, a bedroom with a shower room, a mezzanine bedroom/study and a bathroom. With a basement cellar. Individual heating and hot water. Available immediately. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living-room, 1  Kitchen, 1  Bedroom, 1  Shower room, 1  Mezzanine, 1  Bathroom / Lavatory, 1  Cellar","Double glazing, Digicode, Intercom, Security door, Lift, Optical fiber","Provision on recoverable fees 100 € / Month | Tenant's commission 3,186 € | Deposit 2,100 € | Inventory tenant charge 162 € | Boutin act 54.06 sq m | Logement à consommation énergétique excessive : classe G",G,G,Apartment,3 rooms,1 bedroom,54.06 m²,1st,Reference 4564096,Paris 4th (75004)
https://danielfeau.com/en/archive/property/4103835,"Apartment rented on 2020-08-12, at a price of €2,090 (€34 /m²), Paris 5th (75005), 2 rooms, 61.52 m², ref 4103835","€2,200 / Month (Fees included)","Paris 5th District – A one-bed apartment bathed in sunshine. Jardin des Plantes/Rue de Candolle. This 2-room apartment on the second floor of a fine relatively recent building with a lift offers 61.52 sqm of living space. Rented furnished, it comprises a double living/reception room, a fitted and equipped kitchen, a bedroom, a bathroom and a walk-in closet.  Individual heating and hot water. Available beginning of august. For a rental under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Double reception room, 1  Equipped kitchen, 1  Bedroom, 1  Bathroom, 1  Walk-in wardrobe, 1  Lavatory","Double glazing, Furnished, Lift, Digicode, Washing machine, Dishwasher, Hob, Refrigerator, Tableware","Provision on recoverable fees 110 € / Month | Tenant's commission 923 € | Deposit 4,180 € | Inventory tenant charge 184.56 € | Boutin act 61.52 sq m | Logement à consommation énergétique excessive : classe G",G,G,Apartment,2 rooms,1 bedroom,61.52 m²,2nd,Reference 4103835,Paris 5th (75005)
https://danielfeau.com/en/archive/property/2991393,"Apartment rented on 2019-05-20, at a price of €2,065 (€36 /m²), Paris 17th (75017), 3 rooms, 57.34 m², ref 2991393","€2,200 / Month (Fees included)","Paris 17th District – A bright two-bed apartment. Rue Lebon, in the heart of the capital’s Ternes neighbourhood. This apartment rented unfurnished is on the fourth floor of a fine turn-of-the-century Haussmannian building with a lift. 57.40 sqm of renovated floor through living space includes a living room with a fireplace, an equipped kitchen, two bedrooms and a shower room.  With a cellar. Individual heating and hot water. For a rental under the conditions of the Code Civil, fees of 12% of the tax-inclusive charges exclusive annual rental shall be applicable.","1  Living-room, 1  Kitchen, 2  Bedrooms, 1  Shower room","Double glazing, Lift, Digicode, Intercom","Provision on recoverable fees 135 € / Month | Tenant's commission 2,974 € | Deposit 2,065 € | Inventory tenant charge 172 € | Boutin act 57.34 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",E,F,Apartment,3 rooms,2 bedrooms,57.34 m²,4th,Reference 2991393,Paris 17th (75017)
https://danielfeau.com/en/archive/property/6620638,"Apartment rented on 2022-02-22, at a price of €2,100 (€33 /m²), Paris 7th (75007), 3 rooms, 63.3 m², ref 6620638","€2,215 / Month (Fees included)",,"1  Entrance 5.30 sq m, 1  Living room/dining area 31.14 sq m, 1  Kitchen 6.20 sq m, 1  Bathroom / Lavatory 3.06 sq m, 1  Bedroom 11.36 sq m, 1  Walk-in wardrobe 6.20 sq m","Furnished, Lift, Optical fiber, Digicode, Intercom, Freezer, Iron, Oven, Microwave oven, Washing machine, Dishwasher, Hob, Refrigerator, Tableware","Provision on recoverable fees 115 € / Month | Deposit 4,200 € | Boutin act 63 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",B,C,Apartment,3 rooms,1 bedroom,63.3 m²,4th,Reference 6620638,Paris 7th (75007)
https://danielfeau.com/en/archive/property/4481139,"Apartment rented on 2020-12-11, at a price of €2,100 (€25 /m²), Paris 15th (75015), 4 rooms, 84 m², ref 4481139","€2,215 / Month (Fees included)","Paris 15th District – A floor through 2-bed apartment. Rue de l’Armorique, Necker neighbourhood. This 84 sqm apartment is on the first floor of a fine turn-of-the-century building with a caretaker and a lift. It includes a double living/reception room with a marble fireplace, a fitted and partially equipped kitchen, two bedrooms one with an adjacent shower rooms, and a second shower room. With a cellar. The co-ownership’s garden is accessible to all residents. Individual heating and hot water. For a rental under the conditions of the code Civil, fees of 10% of the tax and charges exclusive annual rental shall be applicable.","1  Entrance, 1  Double reception room avec cheminée en marbre, 1  Kitchen aménagée et partiellement équipée, 1  Bedroom avec salle de couche attenante, 1  Bedroom, 1  Walk-in wardrobe, 1  Shower room, 1  Lavatory, 1  Cellar","Fireplace, Lift, Digicode, Caretaker, Intercom, Oven, Microwave oven, Dishwasher","Provision on recoverable fees 115 € / Month | Tenant's commission 1,008 € | Deposit 2,100 € | Inventory tenant charge 252 € | Boutin act 84 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,B,Apartment,4 rooms,2 bedrooms,84 m²,1st floor / 7,Reference 4481139,Paris 15th (75015)
https://danielfeau.com/en/archive/property/1280816,"Apartment rented on 2016-12-06, at a price of €2,000 (€40 /m²), Paris 6th (75006), 3 rooms, 50 m², ref 1280816","€2,220 / Month (Fees included)","Paris 6th District – A furnished 50 sqm 2-bed apartment. Saint-Placide, Rue de l'Abbé Grégoire. This apartment is on the second floor of a secure and luxurious 19th century building with a lift. Featuring Herringbone parquet flooring, mouldings and a fireplace, it includes a living/reception room, a fitted and equipped kitchen, and two bedrooms each with a shower room and a toilet. Cellar. Available immediately. Fees (loi 89): 753€. For a rental under the conditions of the Code Civil, see grading scale.","1  Entrance, 1  Living room/dining area, 1  Kitchen aménagée et equipée, 2  Bedrooms, 2  Shower rooms / Lavatories, 1  Cellar","Fireplace, Furnished, Lift, Digicode, Caretaker, Coffeemaker, Stove, Iron, Oven, Microwave oven, Washing machine, Dishwasher, Hob, Refrigerator","Provision on recoverable fees 220 € / Month | Tenant's commission 753 € | Deposit 4,000 €",,,Apartment,3 rooms,2 bedrooms,50 m²,2nd floor / 6,Reference 1280816,Paris 6th (75006)
https://danielfeau.com/en/archive/property/6450616,"Apartment rented on 2022-04-05, at a price of €2,050 (€25 /m²), Paris 15th (75015), 3 rooms, 80.53 m², ref 6450616","€2,225 / Month (Fees included)",,"1  Living room/dining area, 1  Kitchen, 2  Bedrooms, 1  Bathroom / Lavatory, 1  Cellar","Digicode, Intercom, Hob, Lift","Provision on recoverable fees 175 € / Month | Deposit 2,500 € | Boutin act 49.65 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,B,Apartment,3 rooms,2 bedrooms,80.53 m²,1st floor / 6,Reference 6450616,Paris 15th (75015)
https://danielfeau.com/en/archive/property/899813,"Apartment rented on 2016-04-27, at a price of €2,000 (€29 /m²), Paris 16th (75016), 3 rooms, 69.6 m², ref 899813","€2,230 / Month (Fees included)","Paris 16th District – A very bright one-bed apartment facing leafy Ranelagh Gardens. This renovated 70 sqm apartment is on the fourth floor of a relatively recent building with a caretaker, a lift, a door-entry code and an intercom. It comprises a living/reception room bathed in sunshine thanks to wide patio windows opening onto a balcony, a kitchen, a bedroom and a bathroom with a toilet. With a cellar. Parking space included. Fees (loi 89): 835.20€ tax-inclusive.  For a rental under the conditions of the Code Civil, see grading scale.","1  Entrance, 1  Living room/dining area, 1  Kitchen aménagée, 1  Bedroom, 1  Balcony, 1  Bathroom, 1  Lavatory, 1  Cellar, 1  Indoor parking","Sliding windows, Lift, Digicode, Caretaker, Intercom","Provision on recoverable fees 230 € / Month | Tenant's commission 2,400 € | Deposit 2,000 €",D,E,Apartment,3 rooms,1 bedroom,69.6 m²,4th,Reference 899813,Paris 16th (75016)
https://danielfeau.com/en/archive/property/5022815,"Apartment rented on 2021-03-17, at a price of €2,062 (€34 /m²), Paris 17th (75017), 2 rooms, 61.19 m², ref 5022815","€2,230 / Month (Fees included)",,"1  Entrance, 1  Living/dining/kitchen area, 1  Terrace 12.00 sq m, 1  Bedroom, 1  Shower room, 1  Lavatory, 1  Cellar 2.21 sq m, 1  Indoor parking","Window shade, Lift, Digicode, Caretaker, Videophone, Freezer, Stove, Oven, Microwave oven, Washing machine, Dishwasher, Hob, Refrigerator, Double glazing, Furnished, Optical fiber, Tableware","Provision on recoverable fees 168 € / Month | Tenant's commission 732 € | Deposit 4,124 € | Inventory tenant charge 183 € | Boutin act 61.12 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,E,Apartment,2 rooms,1 bedroom,61.19 m²,4th floor / 7,Reference 5022815,Paris 17th (75017)
https://danielfeau.com/en/archive/property/4789585,"Apartment rented on 2021-01-20, at a price of €2,016 (€27 /m²), Paris 5th (75005), 3 rooms, 76 m², ref 4789585","€2,230 / Month (Fees included)",,"1  Entrance, 1  Living-room, 1  Kitchen, 2  Bedrooms, 1  Bathroom, 1  Lavatory, 1  Balcony","Double glazing, Lift, Digicode, Caretaker, Intercom","Provision on recoverable fees 214 € / Month | Tenant's commission 1,140 € | Deposit 2,016 € | Boutin act 76 sq m | Logement à consommation énergétique excessive : classe G",G,G,Apartment,3 rooms,2 bedrooms,76 m²,3rd,Reference 4789585,Paris 5th (75005)
https://danielfeau.com/en/archive/property/7102533,"Apartment rented on 2022-10-06, at a price of €2,106 (€32 /m²), Paris 9th (75009), 2 rooms, 65.8 m², ref 7102533","€2,237 / Month (Fees included)","Paris 9th District – A 1-bed apartment in perfect condition. Rue de la Chaussée d'Antin, in the immediate vicinity of the shops and transport networks. This near 66 sqm sixth floor apartment in perfect condition includes a living room, a fitted open-plan kitchen, a bedroom with a bathroom, a separate wc and a utility area. Individual heating and hot water. The building is equipped with a lift. Available uniquely under the conditions of the code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living room/dining area, 1  Kitchen, 1  Bedroom, 1  Bathroom, 1  Lavatory, 1  Laundry room","Double glazing, Lift, Optical fiber, Digicode, Caretaker, Intercom, Hob","Provision on recoverable fees 131 € / Month | Tenant's commission 3,033 € | Deposit 2,106 € | Zone subject to rent control | Base rent 2,106 € | Maximum reference rent (base rent not to be exceeded) 2,190 € | Logement à consommation énergétique excessive : classe F | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",F,C,Apartment,2 rooms,1 bedroom,65.8 m²,6th,Reference 7102533,Paris 9th (75009)
https://danielfeau.com/en/archive/property/900120,"Apartment rented on 2016-04-27, at a price of €2,000 (€29 /m²), Paris 16th (75016), 3 rooms, 69.7 m², ref 900120","€2,240 / Month (Fees included)","Paris 16th District – A one-bed apartment facing Ranelagh Gardens. This very bright near 70 sqm 5th floor apartment has been renovated throughout and is as new. It comprises a double living/reception room bathed in sunshine thanks to wide floor-to-ceiling patio windows opening onto a balcony and a terrace, a kitchen, a bedroom and a bathroom with a toilet. With a cellar. Possibility parking space is included. In a building with a caretaker, a door-entry code and an intercom. Fees (loi 89): 836,40€ tax-inclusive. For a rental under the conditions of the Code Civil, see grading scale.","1  Entrance, 1  Living room/dining area, 1  Kitchen vide, 1  Bedroom, 1  Bathroom / Lavatory, 1  Terrace, 1  Balcony, 1  Cellar, 1  Indoor parking","Digicode, Caretaker, Intercom, Lift","Provision on recoverable fees 240 € / Month | Tenant's commission 836 € | Deposit 2,000 €",E,C,Apartment,3 rooms,1 bedroom,69.7 m²,5th floor / 7,Reference 900120,Paris 16th (75016)
https://danielfeau.com/en/archive/property/5925570,"Apartment rented on 2021-09-06, at a price of €2,000 (€33 /m²), Paris 2nd (75002), 2 rooms, 60.43 m², ref 5925570","€2,240 / Month (Fees included)","Paris 2nd District – A spacious one-bed apartment. Vivienne - Rue de Richelieu. This two-room apartment rented unfurnished is on the sixth floor of a mid 20th century building with a caretaker, a lift and a door-entry code.  64 sqm of living space includes a living room, a kitchen, a bedroom, a shower room, a laundry/dressing room, and a separate toilet. With a basement parking space. Collective heating and hot water. Available June, 15th. For a rental under the conditions of the Code Civil, fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Entrance, 1  Living-room, 1  Kitchen, 1  Bedroom, 1  Shower room, 1  Laundry room, 1  Lavatory, 1  Indoor parking","Lift, Digicode, Caretaker","Provision on recoverable fees 240 € / Month | Tenant's commission 906 € | Deposit 2,000 € | Inventory tenant charge 192 € | Boutin act 64 sq m | Logement à consommation énergétique excessive : classe G",G,G,Apartment,2 rooms,1 bedroom,60.43 m²,6th,Reference 5925570,Paris 2nd (75002)
https://danielfeau.com/en/archive/property/3427021,"Apartment rented on 2020-01-16, at a price of €2,005 (€27 /m²), Paris 16th (75016), 3 rooms, 74 m², ref 3427021","€2,245 / Month (Fees included)","Paris 16th District – A 3-room apartment rented unfurnished. Avenue de Versailles. This apartment on the first floor of a fine 1930’s building offers 74 sqm of living space. Overlooking a courtyard, it includes a living/reception room, a fitted and equipped kitchen, two bedrooms and a bathroom. With ample fitted storage space and a cellar. The building has a caretaker, and is equipped with a door-entry code and an intercom. For a rental under the conditions of the Code Civil, fees of 12% of the tax-inclusive charges exclusive annual rental shall be applicable.","2  Bedrooms, 1  Lavatory, 1  Bathroom, 1  Cellar, 1  Kitchen Equipee","Lift, Intercom, Caretaker, Digicode, Freezer, Oven, Dishwasher, Hob, Refrigerator","Provision on recoverable fees 240 € / Month | Tenant's commission 1,110 € | Deposit 2,005 € | Boutin act 74 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,E,Apartment,3 rooms,2 bedrooms,74 m²,1st floor / 9,Reference 3427021,Paris 16th (75016)
https://danielfeau.com/en/archive/property/7102607,"Apartment rented on 2022-08-23, at a price of €2,117 (€25 /m²), Paris 15th (75015), 4 rooms, 84 m², ref 7102607","€2,247 / Month (Fees included)","Paris 15th District – A floor through 2-bed apartment. Rue de l’Armorique, Necker neighbourhood. This 84 sqm apartment is on the first floor of a fine turn-of-the-century building with a caretaker and a lift. It includes a double living/reception room with a marble fireplace, a fitted and partially equipped kitchen, two bedrooms one with an adjacent shower rooms, and a second shower room. With a cellar. Individual heating and hot water. For a rental under the conditions of the code Civil, fees of 10% of the tax and charges exclusive annual rental shall be applicable.","1  Entrance, 1  Double reception room avec cheminée en marbre, 1  Kitchen aménagée et partiellement équipée, 1  Bedroom avec salle de couche attenante, 1  Bedroom, 1  Walk-in wardrobe, 1  Shower room, 1  Lavatory, 1  Cellar","Fireplace, Lift, Digicode, Caretaker, Intercom, Oven, Microwave oven, Dishwasher","Provision on recoverable fees 130 € / Month | Tenant's commission 1,008 € | Deposit 2,117 € | Inventory tenant charge 252 € | Boutin act 84 sq m | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",D,B,Apartment,4 rooms,2 bedrooms,84 m²,1st floor / 7,Reference 7102607,Paris 15th (75015)
https://danielfeau.com/en/archive/property/84875012,"Apartment for rent, Paris 6th (75006), 2 rooms, 45.06 m², ref 84875012","€2,250 / Month (Fees included)","Paris 6th District – A charming one-bed apartment. Rue Jacob, in the heart of iconic Saint-Germain-des-Prés. This bright and peaceful 4th floor apartment offers 45.06 sqm of architect-renovated living space. It comprises a south-east and north facing floor through living room with an equipped open-plan kitchen illuminated by skylights, an east-facing bedroom with fitted storage space, and a shower room with a toilet.  Parquet flooring, exposed beams. Individual heating and hot water. Cellar. The building is not equipped with a lift. Code civil lease only.","1  Entrance 1.65 sq m, 1  Living room/dining area 23.85 sq m, 1  Bedroom 9.14 sq m, 1  Kitchen américaine équipée 6.29 sq m, 1  Shower room / Lavatory avec lave-linge 4.13 sq m","Digicode, Optical fiber, Oven, Washing machine, Dishwasher, Hob, Air-conditioning, Microwave oven, Refrigerator","Provision on recoverable fees 80 € / Month | Tenant's commission 3,125 € | Deposit 4,340 € | Inventory tenant charge 135.18 € | Boutin act 45,06 sq m",D,D,Apartment,2 rooms,1 bedroom,45.06 m²,4th floor / 5,Reference 84875012,Paris 6th (75006)
https://danielfeau.com/en/archive/property/84307790,"Apartment rented on 2024-03-22, at a price of €2,150 (€46 /m²), Paris 5th (75005), 2 rooms, 46.8 m², ref 84307790","€2,250 / Month (Fees included)","Paris 5th District – A superb one-bed apartment. Rue Maitre-Albert, near the banks of the Seine and a stone’s throw from Notre Dame Cathedral. This bright and peaceful apartment on the third floor of a fine mid 17th century building comprises a spacious living room with two windows, an equipped open-plan kitchen, a bedroom with fitted storage space, and a bathroom. The apartment has been renovated throughout by an interior decorator.  The building is not equipped with a lift. Available exclusively under the conditions of the code Civil. Fees of 12% of the tax inclusive charges exclusive annual rental shall be applicable.","1  Living room/dining area 34.70 sq m, 1  Kitchen, 1  Bedroom 8.00 sq m, 1  Bathroom / Lavatory 4.10 sq m","Furnished, Digicode, Oven, Microwave oven, Washing machine, Dishwasher, Refrigerator, Double glazing","Provision on recoverable fees 100 € / Month | Tenant's commission 3,096 € | Deposit 4,300 € | Inventory tenant charge 140.4 € | Montant estimé des dépenses annuelles d'énergie pour un usage standard, établi à partir des prix de l'énergie de l'année 2021 : 1710€ ~ 2350€ | Logement à consommation énergétique excessive : classe G",G,C,Apartment,2 rooms,1 bedroom,46.8 m²(total : 47.35 m²),3rd,Reference 84307790,Paris 5th (75005)
https://danielfeau.com/en/archive/property/947864,"Apartment rented on 2016-04-07, at a price of €2,050 (€31 /m²), Paris 16th (75016), 2 rooms, 66 m², ref 947864","€2,250 / Month (Fees included)","Paris 16th District – A superb one-bed split-level apartment in prestigious Avenue Foch. This beautiful split-level apartment is on the second floor of a relatively recent building with a caretaker, a door-entry code, an intercom and a videophone. Beautifully appointed and featuring soaring ceilings, it includes a living/reception room overlooking a garden, a fitted kitchen, and a guest toilet. A bedroom, a bathroom, a toilet and a storage area with fitted cupboards is upstairs. Collective hot water. EPC: E. Fees (loi 89): 952,50€ tax-inclusive. For a rental under the conditions of the Code Civil, see grading scale.","1  Entrance, 1  Living room/dining area, 1  Kitchen aménagée, 1  Bedroom, 1  Lavatory, 1  Bathroom / Lavatory","Lift, Digicode, Caretaker, Videophone","Provision on recoverable fees 200 € / Month | Tenant's commission 2,258 € | Deposit 2,050 € | Boutin act 63.5 sq m",,,Apartment,2 rooms,1 bedroom,66 m²,2nd,Reference 947864,Paris 16th (75016)
https://danielfeau.com/en/archive/property/4481117,"Apartment rented on 2021-07-27, at a price of €2,100 (€42 /m²), Paris 5th (75005), 2 rooms, 49.48 m², ref 4481117","€2,250 / Month (Fees included)","Paris 5th District – A two-room apartment rented furnished. Rue du Cardinal Lemoine. This bright apartment is on the third floor of a brand new building with a lift, a door-entry code and a videophone. Rented for the first time and beautifully furnished, it comprises a living room, a fully fitted and equipped kitchen, a bedroom and a bathroom. Collective heating and hot water. Available now. Only for rental under the conditions of the Code Civil, fees of 12% of the tax-inclusive charges (excluding annual rent) shall be applicable.","1  Entrance, 1  Living-room, 1  Kitchen, 1  Bedroom, 1  Bathroom / Lavatory, 1  Lavatory",,"Provision on recoverable fees 150 € / Month | Tenant's commission 3,172 € | Deposit 4,200 € | Inventory tenant charge 148 € | Boutin act 49.48 sq m | Logement à consommation énergétique excessive : classe G | Information on the risks to which this property is exposed is available on the Georisques website: www.georisques.gouv.fr",G,G,Apartment,2 rooms,1 bedroom,49.48 m²,3rd,Reference 4481117,Paris 5th (75005)
